address_id,address_service_id, Simillar,address_name,address_service_name,address_type,address_service_prefix,address_parent,address-service_parent
21412,5135,1,xã Yên Tĩnh,Yên Tĩnh,1,Thị trấn,Huyện Tương Dương,Tương Dương
16499,9209,1,Xã An Chấn,An Chấn,1,Xã,Huyện Tuy An,Tuy An
16500,9210,1,Xã An Cư,An Cư,1,Xã,Huyện Tuy An,Tuy An
16501,9211,1,Xã An Dân,An Dân,1,Xã,Huyện Tuy An,Tuy An
16502,9212,1,An Định,An Định,1,Xã,Huyện Tuy An,Tuy An
16503,9213,1,Xã An Hải,An Hải,1,Xã,Huyện Tuy An,Tuy An
16504,9214,1,Xã An Hiệp,An Hiệp,1,Xã,Huyện Tuy An,Tuy An
16506,9216,1,Xã An Lĩnh,An Lĩnh,1,Xã,Huyện Tuy An,Tuy An
16507,9217,1,Xã An Mỹ,An Mỹ,1,Xã,Huyện Tuy An,Tuy An
16508,9218,1,Xã An Nghiệp,An Nghiệp,1,Xã,Huyện Tuy An,Tuy An
16509,9219,1,Xã An Ninh Đông,An Ninh Đông,1,Xã,Huyện Tuy An,Tuy An
16510,9220,1,Xã An Ninh Tây,An Ninh Tây,1,Xã,Huyện Tuy An,Tuy An
16511,9221,1,Xã An Thạch,An Thạch,1,Xã,Huyện Tuy An,Tuy An
16512,9222,1,Xã An Thọ,An Thọ,1,Xã,Huyện Tuy An,Tuy An
16513,9223,1,Xã An Xuân,An Xuân,1,Xã,Huyện Tuy An,Tuy An
15025,9224,1,Thị Trấn Chí Thạnh,Chí Thạnh,1,Thị trấn,Huyện Tuy An,Tuy An
19252,8427,1,Xã Quảng Tâm,Quảng Tâm,1,Xã,Huyện Tuy Đức,Tuy Đức
19255,8428,1,Xã Quảng Tân,Quảng Tân,1,Xã,Huyện Tuy Đức,Tuy Đức
19251,8429,1,Xã Quảng Trực,Quảng Trực,1,Xã,Huyện Tuy Đức,Tuy Đức
15021,9234,1,Xã An Phú,An Phú,1,Xã,Thành phố Tuy Hòa,Tuy Hòa
15019,9235,1,Xã Bình Kiến,Bình Kiến,1,Xã,Thành phố Tuy Hòa,Tuy Hòa
15018,9236,1,Xã Bình Ngọc,Bình Ngọc,1,Xã,Thành phố Tuy Hòa,Tuy Hòa
15016,9238,1,Phường Phú Đông,Phú Đông,1,Phường,Thành phố Tuy Hòa,Tuy Hòa
15015,9239,1,Phường Phú Lâm,Phú Lâm,1,Phường,Thành phố Tuy Hòa,Tuy Hòa
15015,9240,1,Phường Phú Lâm,Phú Lâm,1,Phường,Thành phố Tuy Hòa,Tuy Hòa
15017,9241,1,Phường Phú Thạnh,Phú Thạnh,1,Phường,Thành phố Tuy Hòa,Tuy Hòa
19729,3299,1,Xã Bình Thạnh,Bình Thạnh,1,Xã,Huyện Tuy Phong,Tuy Phong
19726,3300,1,Xã Chí Công,Chí Công,1,Xã,Huyện Tuy Phong,Tuy Phong
19826,3303,1,Thị trấn Liên Hương,Liên Hương,1,Thị trấn,Huyện Tuy Phong,Tuy Phong
19828,3304,1,Xã Phan Dũng,Phan Dũng,1,Xã,Huyện Tuy Phong,Tuy Phong
19827,3305,1,Thị trấn Phan Rí Cửa,Phan Rí Cửa,1,Thị trấn,Huyện Tuy Phong,Tuy Phong
19728,3306,1,Xã Phong Phú,Phong Phú,1,Xã,Huyện Tuy Phong,Tuy Phong
19727,3307,1,Xã Phú Lạc,Phú Lạc,1,Xã,Huyện Tuy Phong,Tuy Phong
19724,3308,1,Xã Phước Thể,Phước Thể,1,Xã,Huyện Tuy Phong,Tuy Phong
19829,3309,1,Xã Vĩnh Hảo,Vĩnh Hảo,1,Xã,Huyện Tuy Phong,Tuy Phong
19731,3310,1,Xã Vĩnh Tân,Vĩnh Tân,1,Xã,Huyện Tuy Phong,Tuy Phong
15004,6101,1,Thị Trấn Diêu Trì,Diêu Trì,1,Thị trấn,Huyện Tuy Phước,Tuy Phước
16462,6102,1,Xã Phước An,Phước An,1,Xã,Huyện Tuy Phước,Tuy Phước
16463,6103,1,Xã Phước Hiệp,Phước Hiệp,1,Xã,Huyện Tuy Phước,Tuy Phước
16464,6104,1,Xã Phước Hòa,Phước Hòa,1,Xã,Huyện Tuy Phước,Tuy Phước
16465,6105,1,Xã Phước Hưng,Phước Hưng,1,Xã,Huyện Tuy Phước,Tuy Phước
16466,6106,1,Xã Phước Lộc,Phước Lộc,1,Xã,Huyện Tuy Phước,Tuy Phước
16467,6107,1,Xã Phước Nghĩa,Phước Nghĩa,1,Xã,Huyện Tuy Phước,Tuy Phước
16468,6108,1,Xã Phước Quang,Phước Quang,1,Xã,Huyện Tuy Phước,Tuy Phước
16469,6109,1,Xã Phước Sơn,Phước Sơn,1,Xã,Huyện Tuy Phước,Tuy Phước
16470,6110,1,Xã Phước Thắng,Phước Thắng,1,Xã,Huyện Tuy Phước,Tuy Phước
16471,6111,1,Xã Phước Thành,Phước Thành,1,Xã,Huyện Tuy Phước,Tuy Phước
16472,6112,1,Xã Phước Thuận,Phước Thuận,1,Xã,Huyện Tuy Phước,Tuy Phước
15005,6113,1,Thị Trấn Tuy Phước,Tuy Phước,1,Thị trấn,Huyện Tuy Phước,Tuy Phước
13953,43363,1,đường ĐT185,185,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13879,43362,1,đường 17/8,17/8,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13700,11021,1,xã An Khang,An Khang,1,Xã,Thành phố Tuyên Quang,Tuyên Quang
13708,11022,1,xã An Tường,An Tường,1,Xã,Thành phố Tuyên Quang,Tuyên Quang
13911,43366,1,đường Bà Triệu,Bà Triệu,2,Phố,Thành phố Tuyên Quang,Tuyên Quang
13909,43367,1,đường Bình Thuận,Bình Thuận,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
2042,705,1,Huyện Chiêm Hóa,Chiêm Hóa,7,Huyện,Tuyên Quang,Tuyên Quang
13711,11023,1,xã Đội Cấn,Đội Cấn,1,Xã,Thành phố Tuyên Quang,Tuyên Quang
14009,43368,1,đường Hà Huy Tập,Hà Huy Tập,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
2043,706,1,Huyện Hàm Yên,Hàm Yên,7,Huyện,Tuyên Quang,Tuyên Quang
13687,11024,1,phường Hưng Thành,Hưng Thành,1,Phường,Thành phố Tuyên Quang,Tuyên Quang
13985,43370,1,đường Kim Bình,Kim Bình,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
2100,707,1,Huyện Lâm Bình,Lâm Bình,7,Huyện,Tuyên Quang,Tuyên Quang
13980,43371,1,đường Lê Đại Hành,Lê Đại Hành,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13966,43372,1,đường Lê Duẩn,Lê Duẩn,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13906,43373,1,đường Lê Lợi,Lê Lợi,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13996,43375,1,đường Lương Sơn Tuyết,Lương Sơn Tuyết,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13704,11025,1,xã Lưỡng Vượng,Lưỡng Vượng,1,Xã,Thành phố Tuyên Quang,Tuyên Quang
13930,43376,1,đường Lý Thái Tổ,Lý Thái Tổ,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13664,11026,1,phường Minh Xuân,Minh Xuân,1,Phường,Thành phố Tuyên Quang,Tuyên Quang
13895,43378,1,đường Ngô Gia Khảm,Ngô Gia Khảm,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13927,43379,1,đường Ngô Quyền,Ngô Quyền,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13940,43381,1,đường Nguyễn Văn Lên,Nguyễn Văn Lên,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13690,11027,1,phường Nông Tiến,Nông Tiến,1,Phường,Thành phố Tuyên Quang,Tuyên Quang
13983,43382,1,đường Phạm Văn Đồng,Phạm Văn Đồng,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13662,11028,1,phường Phan Thiết,Phan Thiết,1,Phường,Thành phố Tuyên Quang,Tuyên Quang
14012,43384,1,đường Quang Trung,Quang Trung,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
2045,709,1,Huyện Sơn Dương,Sơn Dương,7,Huyện,Tuyên Quang,Tuyên Quang
14006,43388,1,đường Song Hào,Song Hào,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13947,43389,1,đường Tam Cờ,Tam Cờ,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13683,11030,1,phường Tân Hà,Tân Hà,1,Phường,Thành phố Tuyên Quang,Tuyên Quang
13673,11031,1,phường Tân Quang,Tân Quang,1,Phường,Thành phố Tuyên Quang,Tuyên Quang
14023,43391,1,đường Tân Trào,Tân Trào,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13715,11032,1,xã Thái Long,Thái Long,1,Xã,Thành phố Tuyên Quang,Tuyên Quang
14016,43392,1,đường Thanh La,Thanh La,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13918,43394,1,đường Tôn Đức Thắng,Tôn Đức Thắng,2,Phố,Thành phố Tuyên Quang,Tuyên Quang
14001,43396,1,đường Trần Đại Nghĩa,Trần Đại Nghĩa,2,Phố,Thành phố Tuyên Quang,Tuyên Quang
13900,43397,1,đường Trần Hưng Đạo,Trần Hưng Đạo,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13933,43398,1,đường Trần Phú,Trần Phú,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13720,11033,1,xã Tràng Đà,Tràng Đà,1,Xã,Thành phố Tuyên Quang,Tuyên Quang
2047,710,1,Thành phố Tuyên Quang,Tuyên Quang,3,Thành phố,Tuyên Quang,Tuyên Quang
13904,43403,1,đường Xuân Hòa,Xuân Hòa,2,Đường,Thành phố Tuyên Quang,Tuyên Quang
13692,11034,1,phường Ỷ La,Ỷ La,1,Phường,Thành phố Tuyên Quang,Tuyên Quang
2046,711,1,Huyện Yên Sơn,Yên Sơn,7,Huyện,Tuyên Quang,Tuyên Quang
7748,8524,1,Xã Khánh An,Khánh An,1,Xã,Huyện U Minh,U Minh
7749,8525,1,Xã Khánh Hòa,Khánh Hòa,1,Xã,Huyện U Minh,U Minh
7750,8526,1,Xã Khánh Hội,Khánh Hội,1,Xã,Huyện U Minh,U Minh
7751,8527,1,Xã Khánh Lâm,Khánh Lâm,1,Xã,Huyện U Minh,U Minh
7752,8528,1,Xã Khánh Thuận,Khánh Thuận,1,Xã,Huyện U Minh,U Minh
7753,8529,1,Xã  Khánh Tiến,Khánh Tiến,1,Xã,Huyện U Minh,U Minh
7754,8530,1,Xã Nguyễn Phích,Nguyễn Phích,1,Xã,Huyện U Minh,U Minh
7747,8531,1,Thị Trấn U Minh,U Minh,1,Thị trấn,Huyện U Minh,U Minh
4941,1656,1,Xã Cao Thành,Cao Thành,1,Xã,Ứng Hòa,Ứng Hòa
4942,1657,1,Xã Đại Cường,Đại Cường,1,Xã,Ứng Hòa,Ứng Hòa
4943,1658,1,Xã Đại Hùng,Đại Hùng,1,Xã,Ứng Hòa,Ứng Hòa
4944,1659,1,Xã Đội Bình,Đội Bình,1,Xã,Ứng Hòa,Ứng Hòa
4945,1660,1,Xã Đông Lỗ,Đông Lỗ,1,Xã,Ứng Hòa,Ứng Hòa
4946,1661,1,Xã Đồng Tân,Đồng Tân,1,Xã,Ứng Hòa,Ứng Hòa
4947,1662,1,Xã Đồng Tiến,Đồng Tiến,1,Xã,Ứng Hòa,Ứng Hòa
4948,1663,1,Xã Hòa Lâm,Hòa Lâm,1,Xã,Ứng Hòa,Ứng Hòa
4949,1664,1,Xã Hòa Nam,Hòa Nam,1,Xã,Ứng Hòa,Ứng Hòa
4950,1665,1,Xã Hòa Phú,Hòa Phú,1,Xã,Ứng Hòa,Ứng Hòa
4951,1666,1,Xã Hoa Sơn,Hoa Sơn,1,Xã,Ứng Hòa,Ứng Hòa
4952,1667,1,Xã Hòa Xá,Hòa Xá,1,Xã,Ứng Hòa,Ứng Hòa
4953,1668,1,Xã Hồng Quang,Hồng Quang,1,Xã,Ứng Hòa,Ứng Hòa
4954,1669,1,Xã Kim Đường,Kim Đường,1,Xã,Ứng Hòa,Ứng Hòa
4955,1670,1,Xã Liên Bạt,Liên Bạt,1,Xã,Ứng Hòa,Ứng Hòa
4956,1671,1,Xã Lưu Hoàng,Lưu Hoàng,1,Xã,Ứng Hòa,Ứng Hòa
4957,1672,1,Xã Minh Đức,Minh Đức,1,Xã,Ứng Hòa,Ứng Hòa
4958,1673,1,Xã Phù Lưu,Phù Lưu,1,Xã,Ứng Hòa,Ứng Hòa
4959,1674,1,Xã Phương Tú,Phương Tú,1,Xã,Ứng Hòa,Ứng Hòa
4960,1675,1,Xã Quảng Phú Cầu,Quảng Phú Cầu,1,Xã,Ứng Hòa,Ứng Hòa
4961,1676,1,Xã Sơn Công,Sơn Công,1,Xã,Ứng Hòa,Ứng Hòa
4962,1678,1,Xã Tảo Dương Văn,Tảo Dương Văn,1,Xã,Ứng Hòa,Ứng Hòa
4963,1679,1,Xã Trầm Lộng,Trầm Lộng,1,Xã,Ứng Hòa,Ứng Hòa
4964,1680,1,Xã Trung Tú,Trung Tú,1,Xã,Ứng Hòa,Ứng Hòa
4965,1681,1,Xã Trường Thịnh,Trường Thịnh,1,Xã,Ứng Hòa,Ứng Hòa
4940,1682,1,Thị trấn Vân Đình,Vân Đình,1,Thị trấn,Ứng Hòa,Ứng Hòa
4966,1683,1,Xã Vạn Thái,Vạn Thái,1,Xã,Ứng Hòa,Ứng Hòa
4967,1684,1,Xã Viên An,Viên An,1,Xã,Ứng Hòa,Ứng Hòa
4968,1685,1,Xã Viên Nội,Viên Nội,1,Xã,Ứng Hòa,Ứng Hòa
10153,4056,1,Bắc Sơn,Bắc Sơn,1,Phường,Thành phố Uông Bí,Uông Bí
10156,4057,1,Xã Điền Công,Điền Công,1,Xã,Thành phố Uông Bí,Uông Bí
10149,4058,1,Nam Khê,Nam Khê,1,Phường,Thành phố Uông Bí,Uông Bí
10147,4059,1,Phương Đông,Phương Đông,1,Phường,Thành phố Uông Bí,Uông Bí
10146,4060,1,Phương Nam,Phương Nam,1,Phường,Thành phố Uông Bí,Uông Bí
10150,4061,1,Quang Trung,Quang Trung,1,Phường,Thành phố Uông Bí,Uông Bí
10152,4062,1,Thanh Sơn,Thanh Sơn,1,Phường,Thành phố Uông Bí,Uông Bí
10155,4063,1,Xã Thượng Yên Công,Thượng Yên Công,1,Xã,Thành phố Uông Bí,Uông Bí
10151,4064,1,Trưng Vương,Trưng Vương,1,Phường,Thành phố Uông Bí,Uông Bí
10154,4065,1,Vàng Danh,Vàng Danh,1,Phường,Thành phố Uông Bí,Uông Bí
10148,4066,1,Yên Thanh,Yên Thanh,1,Phường,Thành phố Uông Bí,Uông Bí
20809,7739,1,xã Chiềng Ken,Chiềng Ken,1,Xã,Huyện Văn Bàn,Văn Bàn
20811,7740,1,xã Dần Thàng,Dần Thàng,1,Xã,Huyện Văn Bàn,Văn Bàn
20813,7742,1,xã Hòa Mạc,Hòa Mạc,1,Xã,Huyện Văn Bàn,Văn Bàn
20810,7743,1,thị trấn Khánh Yên,Khánh Yên,1,Thị trấn,Huyện Văn Bàn,Văn Bàn
20814,7744,1,xã Khánh Yên Hạ,Khánh Yên Hạ,1,Xã,Huyện Văn Bàn,Văn Bàn
20815,7745,1,xã Khánh Yên Thượng,Khánh Yên Thượng,1,Xã,Huyện Văn Bàn,Văn Bàn
20816,7746,1,xã Khánh Yên Trung,Khánh Yên Trung,1,Xã,Huyện Văn Bàn,Văn Bàn
20817,7747,1,xã Làng Giàng,Làng Giàng,1,Xã,Huyện Văn Bàn,Văn Bàn
20818,7748,1,xã Liêm Phú,Liêm Phú,1,Xã,Huyện Văn Bàn,Văn Bàn
20819,7749,1,xã Minh Lương,Minh Lương,1,Xã,Huyện Văn Bàn,Văn Bàn
20821,7751,1,xã Nậm Mả,Nậm Mả,1,Xã,Huyện Văn Bàn,Văn Bàn
20822,7752,1,xã Nậm Rạng,Nậm Rạng,1,Xã,Huyện Văn Bàn,Văn Bàn
20823,7753,1,xã Nậm Tha,Nậm Tha,1,Xã,Huyện Văn Bàn,Văn Bàn
20824,7754,1,xã Nậm Xây,Nậm Xây,1,Xã,Huyện Văn Bàn,Văn Bàn
20825,7755,1,xã Nậm Xé,Nậm Xé,1,Xã,Huyện Văn Bàn,Văn Bàn
20826,7756,1,xã Sơn Thủy,Sơn Thủy,1,Xã,Huyện Văn Bàn,Văn Bàn
20827,7757,1,xã Tân An,Tân An,1,Xã,Huyện Văn Bàn,Văn Bàn
20829,7760,1,xã Văn Sơn,Văn Sơn,1,Xã,Huyện Văn Bàn,Văn Bàn
20830,7761,1,xã Võ Lao,Võ Lao,1,Xã,Huyện Văn Bàn,Văn Bàn
18030,6114,1,Xã Canh Hiển,Canh Hiển,1,Xã,Huyện Vân Canh,Vân Canh
18031,6115,1,Xã Canh Hiệp,Canh Hiệp,1,Xã,Huyện Vân Canh,Vân Canh
18032,6116,1,Xã Canh Hòa,Canh Hòa,1,Xã,Huyện Vân Canh,Vân Canh
18033,6117,1,Xã Canh Liên,Canh Liên,1,Xã,Huyện Vân Canh,Vân Canh
18034,6118,1,Xã Canh Thuận,Canh Thuận,1,Xã,Huyện Vân Canh,Vân Canh
18029,6119,1,Xã Canh Vinh,Canh Vinh,1,Xã,Huyện Vân Canh,Vân Canh
17999,6120,1,Thị trấn Vân Canh,Vân Canh,1,Thị trấn,Huyện Vân Canh,Vân Canh
24157,10823,1,xã An Lương,An Lương,1,Xã,Huyện Văn Chấn,Văn Chấn
24211,10824,1,xã Bình Thuận,Bình Thuận,1,Xã,Huyện Văn Chấn,Văn Chấn
24202,10825,1,xã Cát Thịnh,Cát Thịnh,1,Xã,Huyện Văn Chấn,Văn Chấn
24208,10826,1,xã Chấn Thịnh,Chấn Thịnh,1,Xã,Huyện Văn Chấn,Văn Chấn
24199,10827,1,xã Đại Lịch,Đại Lịch,1,Xã,Huyện Văn Chấn,Văn Chấn
24226,10828,1,xã Đồng Khê,Đồng Khê,1,Xã,Huyện Văn Chấn,Văn Chấn
24148,10829,1,xã Gia Hội,Gia Hội,1,Xã,Huyện Văn Chấn,Văn Chấn
24190,10830,1,xã Hạnh Sơn,Hạnh Sơn,1,Xã,Huyện Văn Chấn,Văn Chấn
24217,10831,1,xã Minh An,Minh An,1,Xã,Huyện Văn Chấn,Văn Chấn
24145,10832,1,xã Nậm Búng,Nậm Búng,1,Xã,Huyện Văn Chấn,Văn Chấn
24160,10833,1,xã Nậm Lành,Nậm Lành,1,Xã,Huyện Văn Chấn,Văn Chấn
24154,10834,1,xã Nậm Mười,Nậm Mười,1,Xã,Huyện Văn Chấn,Văn Chấn
24178,10835,1,xã Nghĩa Sơn,Nghĩa Sơn,1,Xã,Huyện Văn Chấn,Văn Chấn
24220,10836,1,xã Nghĩa Tâm,Nghĩa Tâm,1,Xã,Huyện Văn Chấn,Văn Chấn
21503,10837,1, Thị trấn Nông trường Liên Sơn,Nông trường Liên Sơn,1,Thị trấn,Huyện Văn Chấn,Văn Chấn
21504,10838,1, Thị trấn Nông trường Nghĩa Lộ,Nông trường Nghĩa Lộ,1,Thị trấn,Huyện Văn Chấn,Văn Chấn
24175,10840,1,xã Phù Nham,Phù Nham,1,Xã,Huyện Văn Chấn,Văn Chấn
24193,10841,1,Xã Phúc Sơn,Phúc Sơn,1,Xã,Huyện Văn Chấn,Văn Chấn
24172,10842,1,xã Sơn A,Sơn A,1,Xã,Huyện Văn Chấn,Văn Chấn
24163,10843,1,xã Sơn Lương,Sơn Lương,1,Xã,Huyện Văn Chấn,Văn Chấn
24184,10844,1,xã Sơn Thịnh,Sơn Thịnh,1,Xã,Huyện Văn Chấn,Văn Chấn
24151,10845,1,xã Sùng Đô,Sùng Đô,1,Xã,Huyện Văn Chấn,Văn Chấn
24181,10846,1,xã Suối Bu,Suối Bu,1,Xã,Huyện Văn Chấn,Văn Chấn
24169,10847,1,xã Suối Giàng,Suối Giàng,1,Xã,Huyện Văn Chấn,Văn Chấn
24166,10848,1,xã Suối Quyền,Suối Quyền,1,Xã,Huyện Văn Chấn,Văn Chấn
24205,10849,1,xã Tân Thịnh,Tân Thịnh,1,Xã,Huyện Văn Chấn,Văn Chấn
24196,10850,1,xã Thạch Lương,Thạch Lương,1,Xã,Huyện Văn Chấn,Văn Chấn
24187,10851,1,xã Thanh Lương,Thanh Lương,1,Xã,Huyện Văn Chấn,Văn Chấn
24214,10852,1,xã Thượng Bằng La,Thượng Bằng La,1,Xã,Huyện Văn Chấn,Văn Chấn
24142,10853,1,xã Tú Lệ,Tú Lệ,1,Xã,Huyện Văn Chấn,Văn Chấn
16707,4067,1,xã Bản Sen,Bản Sen,1,Xã,Huyện Vân Đồn,Vân Đồn
16708,4068,1,xã Bình Dân,Bình Dân,1,Xã,Huyện Vân Đồn,Vân Đồn
16706,4069,1,Thị trấn Cái Rồng,Cái Rồng,1,Thị trấn,Huyện Vân Đồn,Vân Đồn
16711,4071,1,Xã Đoàn Kết,Đoàn Kết,1,Xã,Huyện Vân Đồn,Vân Đồn
16712,4072,1,xã Đông Xá,Đông Xá,1,Xã,Huyện Vân Đồn,Vân Đồn
16713,4073,1,xã Hạ Long,Hạ Long,1,Xã,Huyện Vân Đồn,Vân Đồn
16714,4074,1,Xã Minh Châu,Minh Châu,1,Xã,Huyện Vân Đồn,Vân Đồn
16716,4076,1,xã Quan Lạn,Quan Lạn,1,Xã,Huyện Vân Đồn,Vân Đồn
16717,4077,1,xã Thắng Lợi,Thắng Lợi,1,Xã,Huyện Vân Đồn,Vân Đồn
16718,4078,1,xã Vạn Yên,Vạn Yên,1,Xã,Huyện Vân Đồn,Vân Đồn
20153,5931,1,Xã Cửu Cao,Cửu Cao,1,Xã,Huyện Văn Giang,Văn Giang
20159,5932,1,Xã Liên Nghĩa,Liên Nghĩa,1,Xã,Huyện Văn Giang,Văn Giang
20156,5933,1,Xã Long Hưng,Long Hưng,1,Xã,Huyện Văn Giang,Văn Giang
20165,5930,1,Xã Mễ Sở,Mễ Sở,1,Xã,Huyện Văn Giang,Văn Giang
20155,5934,1,Xã Nghĩa Trụ,Nghĩa Trụ,1,Xã,Huyện Văn Giang,Văn Giang
20154,5935,1,Xã Phụng Công,Phụng Công,1,Xã,Huyện Văn Giang,Văn Giang
20161,5936,1,Xã Tân Tiến,Tân Tiến,1,Xã,Huyện Văn Giang,Văn Giang
20162,5937,1,Xã Thắng Lợi,Thắng Lợi,1,Xã,Huyện Văn Giang,Văn Giang
20150,5938,1,Thị trấn Văn Giang,Văn Giang,1,Thị trấn,Huyện Văn Giang,Văn Giang
20157,5939,1,Xã Vĩnh Khúc,Vĩnh Khúc,1,Xã,Huyện Văn Giang,Văn Giang
20152,5940,1,Xã Xuân Quan,Xuân Quan,1,Xã,Huyện Văn Giang,Văn Giang
18225,10648,1,xã Chiềng Khoa,Chiềng Khoa,1,Xã,Huyện Vân Hồ,Vân Hồ
18226,10649,1,xã Chiềng Xuân,Chiềng Xuân,1,Xã,Huyện Vân Hồ,Vân Hồ
18227,10650,1,xã Chiềng Yên,Chiềng Yên,1,Xã,Huyện Vân Hồ,Vân Hồ
18228,10652,1,xã Lóng Luông,Lóng Luông,1,Xã,Huyện Vân Hồ,Vân Hồ
18229,10653,1,xã Mường Men,Mường Men,1,Xã,Huyện Vân Hồ,Vân Hồ
35286,10654,1,xã Mường Tè,Mường Tè,1,Xã,Huyện Vân Hồ,Vân Hồ
18230,10655,1,xã Quang Minh,Quang Minh,1,Xã,Huyện Vân Hồ,Vân Hồ
18231,10656,1,xã Song Khủa,Song Khủa,1,Xã,Huyện Vân Hồ,Vân Hồ
18233,10658,1,xã Tân Xuân,Tân Xuân,1,Xã,Huyện Vân Hồ,Vân Hồ
18234,10659,1,xã Tô Múa,Tô Múa,1,Xã,Huyện Vân Hồ,Vân Hồ
18235,10660,1,xã Vân Hồ,Vân Hồ,1,Xã,Huyện Vân Hồ,Vân Hồ
18236,10661,1,xã Xuân Nha,Xuân Nha,1,Xã,Huyện Vân Hồ,Vân Hồ
20132,5943,1,Xã Chỉ Đạo,Chỉ Đạo,1,Xã,Huyện Văn Lâm,Văn Lâm
20133,5944,1,Xã Đại Đồng,Đại Đồng,1,Xã,Huyện Văn Lâm,Văn Lâm
20139,5945,1,Xã Đình Dù,Đình Dù,1,Xã,Huyện Văn Lâm,Văn Lâm
20130,5946,1,Xã Lạc Đạo,Lạc Đạo,1,Xã,Huyện Văn Lâm,Văn Lâm
20146,5947,1,Xã Lạc Hồng,Lạc Hồng,1,Xã,Huyện Văn Lâm,Văn Lâm
20142,5941,1,Xã Lương Tài,Lương Tài,1,Xã,Huyện Văn Lâm,Văn Lâm
20140,5948,1,Xã Minh Hải,Minh Hải,1,Xã,Huyện Văn Lâm,Văn Lâm
20128,5949,1,Thị trấn Như Quỳnh,Như Quỳnh,1,Thị trấn,Huyện Văn Lâm,Văn Lâm
20137,5950,1,Xã Tân Quang,Tân Quang,1,Xã,Huyện Văn Lâm,Văn Lâm
20144,5951,1,Xã Trưng Trắc,Trưng Trắc,1,Xã,Huyện Văn Lâm,Văn Lâm
20135,5942,1,Xã Việt Hưng,Việt Hưng,1,Xã,Huyện Văn Lâm,Văn Lâm
21988,11493,1,xã An Hùng,An Hùng,1,Xã,Huyện Văn Lãng,Văn Lãng
21989,11494,1,xã Bắc La,Bắc La,1,Xã,Huyện Văn Lãng,Văn Lãng
21990,11495,1,xã Gia Miễn,Gia Miễn,1,Xã,Huyện Văn Lãng,Văn Lãng
21991,11496,1,xã Hoàng Văn Thụ,Hoàng Văn Thụ,1,Xã,Huyện Văn Lãng,Văn Lãng
21992,11497,1,xã Hoàng Việt,Hoàng Việt,1,Xã,Huyện Văn Lãng,Văn Lãng
21993,11498,1,xã Hội Hoan,Hội Hoan,1,Xã,Huyện Văn Lãng,Văn Lãng
21994,11499,1,xã Hồng Thái,Hồng Thái,1,Xã,Huyện Văn Lãng,Văn Lãng
21987,11500,1,thị trấn Na Sầm,Na Sầm,1,Thị trấn,Huyện Văn Lãng,Văn Lãng
21995,11501,1,xã Nam La,Nam La,1,Xã,Huyện Văn Lãng,Văn Lãng
21996,11502,1,xã Nhạc Kỳ,Nhạc Kỳ,1,Xã,Huyện Văn Lãng,Văn Lãng
21997,11503,1,xã Tân Lang,Tân Lang,1,Xã,Huyện Văn Lãng,Văn Lãng
21998,11504,1,xã Tân Mỹ,Tân Mỹ,1,Xã,Huyện Văn Lãng,Văn Lãng
21999,11505,1,xã Tân Tác,Tân Tác,1,Xã,Huyện Văn Lãng,Văn Lãng
22000,11506,1,xã Tân Thanh,Tân Thanh,1,Xã,Huyện Văn Lãng,Văn Lãng
22001,11507,1,xã Tân Việt,Tân Việt,1,Xã,Huyện Văn Lãng,Văn Lãng
22002,11509,1,xã Thanh Long,Thanh Long,1,Xã,Huyện Văn Lãng,Văn Lãng
22004,11511,1,xã Trùng Khánh,Trùng Khánh,1,Xã,Huyện Văn Lãng,Văn Lãng
22005,11512,1,xã Trùng Quán,Trùng Quán,1,Xã,Huyện Văn Lãng,Văn Lãng
19722,2142,1,Xã Đại Lãnh,Đại Lãnh,1,Xã,Huyện Vạn Ninh,Vạn Ninh
19723,2143,1,Xã Vạn Bình,Vạn Bình,1,Xã,Huyện Vạn Ninh,Vạn Ninh
19718,2144,1,Thị Trấn Vạn Giã,Vạn Giã,1,Thị trấn,Huyện Vạn Ninh,Vạn Ninh
19715,2145,1,Xã Vạn Hưng,Vạn Hưng,1,Xã,Huyện Vạn Ninh,Vạn Ninh
19721,2146,1,Xã Vạn Khánh,Vạn Khánh,1,Xã,Huyện Vạn Ninh,Vạn Ninh
